"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","countryName","countryShortCode","continent"
"2612","3383","437","13","0","3299","423","20200403","71","14","0","0","波兰","POL","欧洲"
"2613","3627","244","116","103","3432","133","20200404","79","8","0","0","波兰","POL","欧洲"
"2614","4102","475","134","18","3874","442","20200405","94","15","0","0","波兰","POL","欧洲"
"2615","4413","311","162","28","4144","270","20200406","107","13","0","0","波兰","POL","欧洲"
"2616","4848","435","191","29","4528","384","20200407","129","22","0","0","波兰","POL","欧洲"
"2617","5205","357","222","31","4824","296","20200408","159","30","0","0","波兰","POL","欧洲"
"2618","5575","370","284","62","5117","293","20200409","174","15","0","0","波兰","POL","欧洲"
"2619","5955","380","318","34","5456","339","20200410","181","7","0","0","波兰","POL","欧洲"
"2620","5955","0","318","0","5456","0","20200411","181","0","0","0","波兰","POL","欧洲"
"2621","6674","719","439","121","6003","547","20200412","232","51","0","0","波兰","POL","欧洲"
"2622","6934","260","487","48","6202","199","20200413","245","13","0","0","波兰","POL","欧洲"
"2623","7202","268","618","131","6321","119","20200414","263","18","0","0","波兰","POL","欧洲"
"2624","7582","380","668","50","6628","307","20200415","286","23","0","0","波兰","POL","欧洲"
"2625","7918","336","774","106","6830","202","20200416","314","28","0","0","波兰","POL","欧洲"
"2626","8379","461","866","92","7181","351","20200417","332","18","0","0","波兰","POL","欧洲"
"2627","8742","363","981","115","7414","233","20200418","347","15","0","0","波兰","POL","欧洲"
"2628","9287","545","1040","59","7887","473","20200419","360","13","0","0","波兰","POL","欧洲"
"2629","9596","309","1133","93","8083","196","20200420","380","20","0","0","波兰","POL","欧洲"
"2630","9856","260","1297","164","8158","75","20200421","401","21","0","0","波兰","POL","欧洲"
"2631","10169","313","1513","216","8230","72","20200422","426","25","0","0","波兰","POL","欧洲"
"2632","10511","342","1740","227","8317","87","20200423","454","28","0","0","波兰","POL","欧洲"
"2633","10892","381","1944","204","8454","137","20200424","494","40","0","0","波兰","POL","欧洲"
"2634","11273","381","2126","182","8623","169","20200425","524","30","0","0","波兰","POL","欧洲"
"2635","11617","344","2265","139","8817","194","20200426","535","11","0","0","波兰","POL","欧洲"
"2636","11902","285","2466","201","8874","57","20200427","562","27","0","0","波兰","POL","欧洲"
"2637","12218","316","2655","189","8967","93","20200428","596","34","0","0","波兰","POL","欧洲"
"2638","12640","422","3025","370","8991","24","20200429","624","28","0","0","波兰","POL","欧洲"
"2639","12877","237","3236","211","8997","6","20200430","644","20","0","0","波兰","POL","欧洲"
"2640","13105","228","3491","255","8963","-34","20200501","651","7","0","0","波兰","POL","欧洲"
"2641","13375","270","3762","271","8949","-14","20200502","664","13","0","0","波兰","POL","欧洲"
"2642","13693","318","3945","183","9070","121","20200503","678","14","0","0","波兰","POL","欧洲"
"2643","14006","313","4095","150","9213","143","20200504","698","20","0","0","波兰","POL","欧洲"
"2644","14431","425","4280","185","9435","222","20200505","716","18","0","0","波兰","POL","欧洲"
"2645","14740","309","4655","375","9352","-83","20200506","733","17","0","0","波兰","POL","欧洲"
"2646","15047","307","4862","207","9430","78","20200507","755","22","0","0","波兰","POL","欧洲"
"2647","15366","319","5184","322","9406","-24","20200508","776","21","0","0","波兰","POL","欧洲"
"2648","15366","0","5184","0","9406","0","20200509","776","0","0","0","波兰","POL","欧洲"
"2649","15651","285","5184","0","9682","276","20200510","785","9","0","0","波兰","POL","欧洲"
"2650","16326","675","5816","632","9699","17","20200511","811","26","0","0","波兰","POL","欧洲"
"2651","16921","595","6131","315","9951","252","20200512","839","28","0","0","波兰","POL","欧洲"
"2652","1","1","0","0","1","1","20200302","0","0","0","0","多米尼加","DOM","北美洲"
"2653","1","0","0","0","1","0","20200303","0","0","0","0","多米尼加","DOM","北美洲"
"2654","1","0","0","0","1","0","20200304","0","0","0","0","多米尼加","DOM","北美洲"
"2655","1","0","0","0","1","0","20200305","0","0","0","0","多米尼加","DOM","北美洲"
"2656","1","0","0","0","1","0","20200306","0","0","0","0","多米尼加","DOM","北美洲"
"2657","1","0","0","0","1","0","20200307","0","0","0","0","多米尼加","DOM","北美洲"
"2658","1","0","0","0","1","0","20200308","0","0","0","0","多米尼加","DOM","北美洲"
"2659","1","0","0","0","1","0","20200309","0","0","0","0","多米尼加","DOM","北美洲"
"2660","5","4","0","0","5","4","20200310","0","0","0","0","多米尼加","DOM","北美洲"
"2661","5","0","0","0","5","0","20200311","0","0","0","0","多米尼加","DOM","北美洲"
"2662","5","0","0","0","5","0","20200312","0","0","0","0","多米尼加","DOM","北美洲"
"2663","5","0","0","0","5","0","20200313","0","0","0","0","多米尼加","DOM","北美洲"
"2664","5","0","0","0","5","0","20200314","0","0","0","0","多米尼加","DOM","北美洲"
"2665","5","0","0","0","5","0","20200315","0","0","0","0","多米尼加","DOM","北美洲"
"2666","5","0","0","0","5","0","20200316","0","0","0","0","多米尼加","DOM","北美洲"
"2667","21","16","0","0","20","15","20200317","1","1","0","0","多米尼加","DOM","北美洲"
"2668","21","0","0","0","20","0","20200318","1","0","0","0","多米尼加","DOM","北美洲"
"2669","21","0","0","0","20","0","20200319","1","0","0","0","多米尼加","DOM","北美洲"
"2670","34","13","0","0","32","12","20200320","2","1","0","0","多米尼加","DOM","北美洲"
"2671","72","38","0","0","70","38","20200321","2","0","0","0","多米尼加","DOM","北美洲"
"2672","72","0","0","0","70","0","20200322","2","0","0","0","多米尼加","DOM","北美洲"
"2673","72","0","0","0","70","0","20200323","2","0","0","0","多米尼加","DOM","北美洲"
"2674","245","173","0","0","242","172","20200324","3","1","0","0","多米尼加","DOM","北美洲"
"2675","312","67","0","0","306","64","20200325","6","3","0","0","多米尼加","DOM","北美洲"
"2676","392","80","0","0","382","76","20200326","10","4","0","0","多米尼加","DOM","北美洲"
"2677","488","96","0","0","478","96","20200327","10","0","0","0","多米尼加","DOM","北美洲"
"2678","581","93","0","0","561","83","20200328","20","10","0","0","多米尼加","DOM","北美洲"
"2679","581","0","0","0","561","0","20200329","20","0","0","0","多米尼加","DOM","北美洲"
"2680","581","0","0","0","561","0","20200330","20","0","0","0","多米尼加","DOM","北美洲"
"2681","901","320","0","0","859","298","20200331","42","22","0","0","多米尼加","DOM","北美洲"
"2682","1109","208","0","0","1058","199","20200401","51","9","0","0","多米尼加","DOM","北美洲"
"2683","1284","175","0","0","1227","169","20200402","57","6","0","0","多米尼加","DOM","北美洲"
"2684","1380","96","0","0","1320","93","20200403","60","3","0","0","多米尼加","DOM","北美洲"
"2685","1488","108","0","0","1420","100","20200404","68","8","0","0","多米尼加","DOM","北美洲"
"2686","1488","0","0","0","1420","0","20200405","68","0","0","0","多米尼加","DOM","北美洲"
"2687","1488","0","0","0","1420","0","20200406","68","0","0","0","多米尼加","DOM","北美洲"
"2688","1828","340","0","0","1742","322","20200407","86","18","0","0","多米尼加","DOM","北美洲"
"2689","1956","128","0","0","1858","116","20200408","98","12","0","0","多米尼加","DOM","北美洲"
"2690","1956","0","0","0","1858","0","20200409","98","0","0","0","多米尼加","DOM","北美洲"
"2691","2349","393","0","0","2231","373","20200410","118","20","0","0","多米尼加","DOM","北美洲"
"2692","2349","0","0","0","2231","0","20200411","118","0","0","0","多米尼加","DOM","北美洲"
"2693","2620","271","0","0","2494","263","20200412","126","8","0","0","多米尼加","DOM","北美洲"
"2694","2967","347","0","0","2794","300","20200413","173","47","0","0","多米尼加","DOM","北美洲"
"2695","3167","200","0","0","2990","196","20200414","177","4","0","0","多米尼加","DOM","北美洲"
"2696","3286","119","0","0","3103","113","20200415","183","6","0","0","多米尼加","DOM","北美洲"
"2697","3614","328","0","0","3425","322","20200416","189","6","0","0","多米尼加","DOM","北美洲"
"2698","3755","141","0","0","3559","134","20200417","196","7","0","0","多米尼加","DOM","北美洲"
"2699","4126","371","0","0","3926","367","20200418","200","4","0","0","多米尼加","DOM","北美洲"
"2700","4335","209","0","0","4118","192","20200419","217","17","0","0","多米尼加","DOM","北美洲"
"2701","4680","345","0","0","4454","336","20200420","226","9","0","0","多米尼加","DOM","北美洲"
"2702","4964","284","0","0","4729","275","20200421","235","9","0","0","多米尼加","DOM","北美洲"
"2703","5044","80","0","0","4799","70","20200422","245","10","0","0","多米尼加","DOM","北美洲"
"2704","5300","256","0","0","5040","241","20200423","260","15","0","0","多米尼加","DOM","北美洲"
"2705","5543","243","0","0","5278","238","20200424","265","5","0","0","多米尼加","DOM","北美洲"
"2706","5749","206","0","0","5482","204","20200425","267","2","0","0","多米尼加","DOM","北美洲"
"2707","5926","177","0","0","5653","171","20200426","273","6","0","0","多米尼加","DOM","北美洲"
"2708","6135","209","0","0","5857","204","20200427","278","5","0","0","多米尼加","DOM","北美洲"
"2709","6293","158","993","993","5018","-839","20200428","282","4","0","0","多米尼加","DOM","北美洲"
"2710","6416","123","993","0","5137","119","20200429","286","4","0","0","多米尼加","DOM","北美洲"
"2711","6652","236","993","0","5366","229","20200430","293","7","0","0","多米尼加","DOM","北美洲"
"2712","6972","320","993","0","5678","312","20200501","301","8","0","0","多米尼加","DOM","北美洲"
"2713","7288","316","993","0","5982","304","20200502","313","12","0","0","多米尼加","DOM","北美洲"
"2714","7578","290","993","0","6259","277","20200503","326","13","0","0","多米尼加","DOM","北美洲"
"2715","7578","0","993","0","6259","0","20200504","326","0","0","0","多米尼加","DOM","北美洲"
"2716","8235","657","993","0","6896","637","20200505","346","20","0","0","多米尼加","DOM","北美洲"
"2717","8480","245","993","0","7133","237","20200506","354","8","0","0","多米尼加","DOM","北美洲"
"2718","8807","327","993","0","7452","319","20200507","362","8","0","0","多米尼加","DOM","北美洲"
"2719","9095","288","993","0","7729","277","20200508","373","11","0","0","多米尼加","DOM","北美洲"
"2720","9376","281","993","0","8003","274","20200509","380","7","0","0","多米尼加","DOM","北美洲"
"2721","9882","506","993","0","8504","501","20200510","385","5","0","0","多米尼加","DOM","北美洲"
"2722","10347","465","993","0","8966","462","20200511","388","3","0","0","多米尼加","DOM","北美洲"
"2723","10634","287","993","0","9248","282","20200512","393","5","0","0","多米尼加","DOM","北美洲"
"2724","1","1","0","0","1","1","20200130","0","0","0","0","菲律宾","PHL","亚洲"
"2725","1","0","0","0","1","0","20200131","0","0","0","0","菲律宾","PHL","亚洲"
"2726","1","0","0","0","1","0","20200201","0","0","0","0","菲律宾","PHL","亚洲"
"2727","2","1","0","0","1","0","20200202","1","1","0","0","菲律宾","PHL","亚洲"
"2728","2","0","0","0","1","0","20200203","1","0","0","0","菲律宾","PHL","亚洲"
"2729","2","0","0","0","1","0","20200204","1","0","0","0","菲律宾","PHL","亚洲"
"2730","3","1","0","0","2","1","20200205","1","0","0","0","菲律宾","PHL","亚洲"
"2731","3","0","0","0","2","0","20200206","1","0","0","0","菲律宾","PHL","亚洲"
"2732","3","0","0","0","2","0","20200207","1","0","0","0","菲律宾","PHL","亚洲"
"2733","3","0","0","0","2","0","20200208","1","0","0","0","菲律宾","PHL","亚洲"
"2734","3","0","0","0","2","0","20200209","1","0","0","0","菲律宾","PHL","亚洲"
"2735","3","0","0","0","2","0","20200210","1","0","0","0","菲律宾","PHL","亚洲"
"2736","3","0","0","0","2","0","20200211","1","0","0","0","菲律宾","PHL","亚洲"
"2737","3","0","0","0","2","0","20200212","1","0","0","0","菲律宾","PHL","亚洲"
"2738","3","0","0","0","2","0","20200213","1","0","0","0","菲律宾","PHL","亚洲"
"2739","3","0","0","0","2","0","20200214","1","0","0","0","菲律宾","PHL","亚洲"
"2740","3","0","0","0","2","0","20200215","1","0","0","0","菲律宾","PHL","亚洲"
"2741","3","0","0","0","2","0","20200216","1","0","0","0","菲律宾","PHL","亚洲"
"2742","3","0","0","0","2","0","20200217","1","0","0","0","菲律宾","PHL","亚洲"
"2743","3","0","0","0","2","0","20200218","1","0","0","0","菲律宾","PHL","亚洲"
"2744","3","0","0","0","2","0","20200219","1","0","0","0","菲律宾","PHL","亚洲"
"2745","3","0","0","0","2","0","20200220","1","0","0","0","菲律宾","PHL","亚洲"
"2746","3","0","0","0","2","0","20200221","1","0","0","0","菲律宾","PHL","亚洲"
"2747","3","0","0","0","2","0","20200222","1","0","0","0","菲律宾","PHL","亚洲"
"2748","3","0","0","0","2","0","20200223","1","0","0","0","菲律宾","PHL","亚洲"
"2749","3","0","0","0","2","0","20200224","1","0","0","0","菲律宾","PHL","亚洲"
"2750","3","0","0","0","2","0","20200225","1","0","0","0","菲律宾","PHL","亚洲"
"2751","3","0","0","0","2","0","20200226","1","0","0","0","菲律宾","PHL","亚洲"
"2752","3","0","0","0","2","0","20200227","1","0","0","0","菲律宾","PHL","亚洲"
"2753","3","0","0","0","2","0","20200228","1","0","0","0","菲律宾","PHL","亚洲"
"2754","3","0","0","0","2","0","20200229","1","0","0","0","菲律宾","PHL","亚洲"
"2755","3","0","0","0","2","0","20200301","1","0","0","0","菲律宾","PHL","亚洲"
"2756","3","0","0","0","2","0","20200302","1","0","0","0","菲律宾","PHL","亚洲"
"2757","3","0","0","0","2","0","20200303","1","0","0","0","菲律宾","PHL","亚洲"
"2758","3","0","0","0","2","0","20200304","1","0","0","0","菲律宾","PHL","亚洲"
"2759","3","0","0","0","2","0","20200305","1","0","0","0","菲律宾","PHL","亚洲"
"2760","5","2","0","0","4","2","20200306","1","0","0","0","菲律宾","PHL","亚洲"
"2761","5","0","0","0","4","0","20200307","1","0","0","0","菲律宾","PHL","亚洲"
"2762","6","1","0","0","5","1","20200308","1","0","0","0","菲律宾","PHL","亚洲"
"2763","10","4","0","0","9","4","20200309","1","0","0","0","菲律宾","PHL","亚洲"
"2764","33","23","0","0","32","23","20200310","1","0","0","0","菲律宾","PHL","亚洲"
"2765","49","16","0","0","48","16","20200311","1","0","0","0","菲律宾","PHL","亚洲"
"2766","52","3","0","0","50","2","20200312","2","1","0","0","菲律宾","PHL","亚洲"
"2767","52","0","0","0","50","0","20200313","2","0","0","0","菲律宾","PHL","亚洲"
"2768","64","12","0","0","62","12","20200314","2","0","0","0","菲律宾","PHL","亚洲"
"2769","111","47","1","1","104","42","20200315","6","4","0","0","菲律宾","PHL","亚洲"
"2770","140","29","1","0","127","23","20200316","12","6","0","0","菲律宾","PHL","亚洲"
"2771","187","47","1","0","174","47","20200317","12","0","0","0","菲律宾","PHL","亚洲"
"2772","187","0","1","0","174","0","20200318","12","0","0","0","菲律宾","PHL","亚洲"
"2773","217","30","7","6","193","19","20200319","17","5","0","0","菲律宾","PHL","亚洲"
"2774","230","13","7","0","205","12","20200320","18","1","0","0","菲律宾","PHL","亚洲"
"2775","307","77","13","6","275","70","20200321","19","1","0","0","菲律宾","PHL","亚洲"
"2776","380","73","17","4","338","63","20200322","25","6","0","0","菲律宾","PHL","亚洲"
"2777","462","82","18","1","411","73","20200323","33","8","0","0","菲律宾","PHL","亚洲"
"2778","552","90","20","2","497","86","20200324","35","2","0","0","菲律宾","PHL","亚洲"
"2779","636","84","26","6","572","75","20200325","38","3","0","0","菲律宾","PHL","亚洲"
"2780","707","71","28","2","634","62","20200326","45","7","0","0","菲律宾","PHL","亚洲"
"2781","803","96","31","3","718","84","20200327","54","9","0","0","菲律宾","PHL","亚洲"
"2782","1075","272","35","4","972","254","20200328","68","14","0","0","菲律宾","PHL","亚洲"
"2783","1418","343","42","7","1305","333","20200329","71","3","0","0","菲律宾","PHL","亚洲"
"2784","1546","128","42","0","1426","121","20200330","78","7","0","0","菲律宾","PHL","亚洲"
"2785","2084","538","49","7","1947","521","20200331","88","10","0","0","菲律宾","PHL","亚洲"
"2786","2311","227","50","1","2165","218","20200401","96","8","0","0","菲律宾","PHL","亚洲"
"2787","2633","322","51","1","2475","310","20200402","107","11","0","0","菲律宾","PHL","亚洲"
"2788","3018","385","52","1","2830","355","20200403","136","29","0","0","菲律宾","PHL","亚洲"
"2789","3094","76","57","5","2893","63","20200404","144","8","0","0","菲律宾","PHL","亚洲"
"2790","3246","152","64","7","3030","137","20200405","152","8","0","0","菲律宾","PHL","亚洲"
"2791","3660","414","73","9","3424","394","20200406","163","11","0","0","菲律宾","PHL","亚洲"
"2792","3764","104","84","11","3503","79","20200407","177","14","0","0","菲律宾","PHL","亚洲"
"2793","3870","106","96","12","3592","89","20200408","182","5","0","0","菲律宾","PHL","亚洲"
"2794","4076","206","124","28","3749","157","20200409","203","21","0","0","菲律宾","PHL","亚洲"
"2795","4195","119","140","16","3834","85","20200410","221","18","0","0","菲律宾","PHL","亚洲"
"2796","4428","233","157","17","4024","190","20200411","247","26","0","0","菲律宾","PHL","亚洲"
"2797","4648","220","197","40","4154","130","20200412","297","50","0","0","菲律宾","PHL","亚洲"
"2798","4932","284","242","45","4375","221","20200413","315","18","0","0","菲律宾","PHL","亚洲"
"2799","5223","291","295","53","4593","218","20200414","335","20","0","0","菲律宾","PHL","亚洲"
"2800","5453","230","353","58","4751","158","20200415","349","14","0","0","菲律宾","PHL","亚洲"
"2801","5660","207","435","82","4863","112","20200416","362","13","0","0","菲律宾","PHL","亚洲"
"2802","5878","218","487","52","5004","141","20200417","387","25","0","0","菲律宾","PHL","亚洲"
"2803","6087","209","516","29","5174","170","20200418","397","10","0","0","菲律宾","PHL","亚洲"
"2804","6259","172","572","56","5278","104","20200419","409","12","0","0","菲律宾","PHL","亚洲"
"2805","6459","200","613","41","5418","140","20200420","428","19","0","0","菲律宾","PHL","亚洲"
"2806","6599","140","654","41","5508","90","20200421","437","9","0","0","菲律宾","PHL","亚洲"
"2807","6710","111","693","39","5571","63","20200422","446","9","0","0","菲律宾","PHL","亚洲"
"2808","6981","271","722","29","5797","226","20200423","462","16","0","0","菲律宾","PHL","亚洲"
"2809","7192","211","762","40","5953","156","20200424","477","15","0","0","菲律宾","PHL","亚洲"
"2810","7294","102","792","30","6008","55","20200425","494","17","0","0","菲律宾","PHL","亚洲"
"2811","7579","285","862","70","6216","208","20200426","501","7","0","0","菲律宾","PHL","亚洲"
"2812","7777","198","932","70","6334","118","20200427","511","10","0","0","菲律宾","PHL","亚洲"
"2813","7958","181","975","43","6453","119","20200428","530","19","0","0","菲律宾","PHL","亚洲"
"2814","8212","254","1023","48","6631","178","20200429","558","28","0","0","菲律宾","PHL","亚洲"
"2815","8488","276","1043","20","6877","246","20200430","568","10","0","0","菲律宾","PHL","亚洲"
"2816","8772","284","1084","41","7109","232","20200501","579","11","0","0","菲律宾","PHL","亚洲"
"2817","8928","156","1124","40","7201","92","20200502","603","24","0","0","菲律宾","PHL","亚洲"
"2818","9223","295","1214","90","7402","201","20200503","607","4","0","0","菲律宾","PHL","亚洲"
"2819","9485","262","1315","101","7547","145","20200504","623","16","0","0","菲律宾","PHL","亚洲"
"2820","9684","199","1408","93","7639","92","20200505","637","14","0","0","菲律宾","PHL","亚洲"
"2821","10004","320","1506","98","7840","201","20200506","658","21","0","0","菲律宾","PHL","亚洲"
"2822","10343","339","1618","112","8040","200","20200507","685","27","0","0","菲律宾","PHL","亚洲"
"2823","10463","120","1734","116","8033","-7","20200508","696","11","0","0","菲律宾","PHL","亚洲"
"2824","10610","147","1842","108","8064","31","20200509","704","8","0","0","菲律宾","PHL","亚洲"
"2825","10794","184","1924","82","8151","87","20200510","719","15","0","0","菲律宾","PHL","亚洲"
"2826","11086","292","1999","75","8361","210","20200511","726","7","0","0","菲律宾","PHL","亚洲"
"2827","11350","264","2106","107","8493","132","20200512","751","25","0","0","菲律宾","PHL","亚洲"
"2828","1","1","0","0","1","1","20200301","0","0","0","0","爱尔兰","IRL","欧洲"
"2829","1","0","0","0","1","0","20200302","0","0","0","0","爱尔兰","IRL","欧洲"
"2830","1","0","0","0","1","0","20200303","0","0","0","0","爱尔兰","IRL","欧洲"
"2831","2","1","0","0","2","1","20200304","0","0","0","0","爱尔兰","IRL","欧洲"
"2832","2","0","0","0","2","0","20200305","0","0","0","0","爱尔兰","IRL","欧洲"
"2833","14","12","0","0","14","12","20200306","0","0","0","0","爱尔兰","IRL","欧洲"
"2834","18","4","0","0","18","4","20200307","0","0","0","0","爱尔兰","IRL","欧洲"
"2835","19","1","0","0","19","1","20200308","0","0","0","0","爱尔兰","IRL","欧洲"
"2836","21","2","0","0","21","2","20200309","0","0","0","0","爱尔兰","IRL","欧洲"
"2837","24","3","0","0","24","3","20200310","0","0","0","0","爱尔兰","IRL","欧洲"
"2838","34","10","0","0","34","10","20200311","0","0","0","0","爱尔兰","IRL","欧洲"
"2839","43","9","0","0","42","8","20200312","1","1","0","0","爱尔兰","IRL","欧洲"
"2840","70","27","0","0","69","27","20200313","1","0","0","0","爱尔兰","IRL","欧洲"
"2841","90","20","0","0","89","20","20200314","1","0","0","0","爱尔兰","IRL","欧洲"
"2842","129","39","0","0","127","38","20200315","2","1","0","0","爱尔兰","IRL","欧洲"
"2843","169","40","0","0","167","40","20200316","2","0","0","0","爱尔兰","IRL","欧洲"
"2844","223","54","0","0","221","54","20200317","2","0","0","0","爱尔兰","IRL","欧洲"
"2845","292","69","0","0","290","69","20200318","2","0","0","0","爱尔兰","IRL","欧洲"
"2846","557","265","0","0","555","265","20200319","2","0","0","0","爱尔兰","IRL","欧洲"
"2847","683","126","0","0","680","125","20200320","3","1","0","0","爱尔兰","IRL","欧洲"
"2848","785","102","0","0","782","102","20200321","3","0","0","0","爱尔兰","IRL","欧洲"
"2849","906","121","0","0","902","120","20200322","4","1","0","0","爱尔兰","IRL","欧洲"
"2850","1125","219","0","0","1119","217","20200323","6","2","0","0","爱尔兰","IRL","欧洲"
"2851","1329","204","0","0","1322","203","20200324","7","1","0","0","爱尔兰","IRL","欧洲"
"2852","1564","235","0","0","1555","233","20200325","9","2","0","0","爱尔兰","IRL","欧洲"
"2853","1819","255","0","0","1800","245","20200326","19","10","0","0","爱尔兰","IRL","欧洲"
"2854","2121","302","0","0","2099","299","20200327","22","3","0","0","爱尔兰","IRL","欧洲"
"2855","2415","294","0","0","2379","280","20200328","36","14","0","0","爱尔兰","IRL","欧洲"
"2856","2615","200","0","0","2569","190","20200329","46","10","0","0","爱尔兰","IRL","欧洲"
"2857","2910","295","0","0","2856","287","20200330","54","8","0","0","爱尔兰","IRL","欧洲"
"2858","3235","325","0","0","3164","308","20200331","71","17","0","0","爱尔兰","IRL","欧洲"
"2859","3447","212","0","0","3362","198","20200401","85","14","0","0","爱尔兰","IRL","欧洲"
"2860","3849","402","0","0","3751","389","20200402","98","13","0","0","爱尔兰","IRL","欧洲"
"2861","4273","424","0","0","4153","402","20200403","120","22","0","0","爱尔兰","IRL","欧洲"
"2862","4604","331","0","0","4467","314","20200404","137","17","0","0","爱尔兰","IRL","欧洲"
"2863","4994","390","0","0","4836","369","20200405","158","21","0","0","爱尔兰","IRL","欧洲"
"2864","5364","370","0","0","5190","354","20200406","174","16","0","0","爱尔兰","IRL","欧洲"
"2865","5709","345","0","0","5499","309","20200407","210","36","0","0","爱尔兰","IRL","欧洲"
"2866","6074","365","0","0","5839","340","20200408","235","25","0","0","爱尔兰","IRL","欧洲"
"2867","6224","150","0","0","5989","150","20200409","235","0","0","0","爱尔兰","IRL","欧洲"
"2868","7393","1169","62","62","7043","1054","20200410","288","53","0","0","爱尔兰","IRL","欧洲"
"2869","8089","696","62","0","7707","664","20200411","320","32","0","0","爱尔兰","IRL","欧洲"
"2870","9655","1566","62","0","9259","1552","20200412","334","14","0","0","爱尔兰","IRL","欧洲"
"2871","10647","992","62","0","10220","961","20200413","365","31","0","0","爱尔兰","IRL","欧洲"
"2872","11479","832","62","0","11011","791","20200414","406","41","0","0","爱尔兰","IRL","欧洲"
"2873","12547","1068","62","0","12041","1030","20200415","444","38","0","0","爱尔兰","IRL","欧洲"
"2874","13271","724","62","0","12722","681","20200416","487","43","0","0","爱尔兰","IRL","欧洲"
"2875","13980","709","62","0","13388","666","20200417","530","43","0","0","爱尔兰","IRL","欧洲"
"2876","14758","778","62","0","14125","737","20200418","571","41","0","0","爱尔兰","IRL","欧洲"
"2877","15251","493","62","0","14579","454","20200419","610","39","0","0","爱尔兰","IRL","欧洲"
"2878","15652","401","62","0","14903","324","20200420","687","77","0","0","爱尔兰","IRL","欧洲"
"2879","16040","388","62","0","15248","345","20200421","730","43","0","0","爱尔兰","IRL","欧洲"
"2880","16671","631","9233","9171","6669","-8579","20200422","769","39","0","0","爱尔兰","IRL","欧洲"
"2881","17607","936","9233","0","7580","911","20200423","794","25","0","0","爱尔兰","IRL","欧洲"
"2882","18184","577","9233","0","7937","357","20200424","1014","220","0","0","爱尔兰","IRL","欧洲"
"2883","18561","377","9233","0","8265","328","20200425","1063","49","0","0","爱尔兰","IRL","欧洲"
"2884","19262","701","9233","0","8942","677","20200426","1087","24","0","0","爱尔兰","IRL","欧洲"
"2885","19648","386","9233","0","9313","371","20200427","1102","15","0","0","爱尔兰","IRL","欧洲"
"2886","19877","229","9233","0","9485","172","20200428","1159","57","0","0","爱尔兰","IRL","欧洲"
"2887","20253","376","9233","0","9830","345","20200429","1190","31","0","0","爱尔兰","IRL","欧洲"
"2888","20612","359","9233","0","10147","317","20200430","1232","42","0","0","爱尔兰","IRL","欧洲"
"2889","20833","221","9233","0","10335","188","20200501","1265","33","0","0","爱尔兰","IRL","欧洲"
"2890","21176","343","13386","4153","6504","-3831","20200502","1286","21","0","0","爱尔兰","IRL","欧洲"
"2891","21506","330","13386","0","6817","313","20200503","1303","17","0","0","爱尔兰","IRL","欧洲"
"2892","21772","266","13386","0","7067","250","20200504","1319","16","0","0","爱尔兰","IRL","欧洲"
"2893","21983","211","13386","0","7258","191","20200505","1339","20","0","0","爱尔兰","IRL","欧洲"
"2894","22248","265","13386","0","7487","229","20200506","1375","36","0","0","爱尔兰","IRL","欧洲"
"2895","22385","137","13386","0","7596","109","20200507","1403","28","0","0","爱尔兰","IRL","欧洲"
"2896","22541","156","13386","0","7726","130","20200508","1429","26","0","0","爱尔兰","IRL","欧洲"
"2897","22760","219","13386","0","7928","202","20200509","1446","17","0","0","爱尔兰","IRL","欧洲"
"2898","22996","236","13386","0","8152","224","20200510","1458","12","0","0","爱尔兰","IRL","欧洲"
"2899","23135","139","13386","0","8282","130","20200511","1467","9","0","0","爱尔兰","IRL","欧洲"
"2900","23242","107","13386","0","8368","86","20200512","1488","21","0","0","爱尔兰","IRL","欧洲"
"2901","1","1","0","0","1","1","20200227","0","0","0","0","挪威","NOR","欧洲"
"2902","4","3","0","0","4","3","20200228","0","0","0","0","挪威","NOR","欧洲"
"2903","6","2","0","0","6","2","20200229","0","0","0","0","挪威","NOR","欧洲"
"2904","15","9","0","0","15","9","20200301","0","0","0","0","挪威","NOR","欧洲"
"2905","19","4","0","0","19","4","20200302","0","0","0","0","挪威","NOR","欧洲"
"2906","25","6","0","0","25","6","20200303","0","0","0","0","挪威","NOR","欧洲"
"2907","33","8","0","0","33","8","20200304","0","0","0","0","挪威","NOR","欧洲"
"2908","56","23","0","0","56","23","20200305","0","0","0","0","挪威","NOR","欧洲"
"2909","86","30","0","0","86","30","20200306","0","0","0","0","挪威","NOR","欧洲"
"2910","113","27","0","0","113","27","20200307","0","0","0","0","挪威","NOR","欧洲"
"2911","147","34","0","0","147","34","20200308","0","0","0","0","挪威","NOR","欧洲"
"2912","169","22","0","0","169","22","20200309","0","0","0","0","挪威","NOR","欧洲"
"2913","192","23","0","0","192","23","20200310","0","0","0","0","挪威","NOR","欧洲"
"2914","277","85","0","0","277","85","20200311","0","0","0","0","挪威","NOR","欧洲"
"2915","489","212","0","0","489","212","20200312","0","0","0","0","挪威","NOR","欧洲"
"2916","489","0","0","0","489","0","20200313","0","0","0","0","挪威","NOR","欧洲"
"2917","750","261","0","0","749","260","20200314","1","1","0","0","挪威","NOR","欧洲"
"2918","907","157","0","0","906","157","20200315","1","0","0","0","挪威","NOR","欧洲"
